frame.time,ip.src_host,ip.dst_host,arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,icmp.unused,http.file_data,http.content_length,http.request.uri.query,http.request.method,http.referer,http.request.full_uri,http.request.version,http.response,http.tls_port,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.qry.type,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msg_decoded_as,mqtt.msg,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.topic,mqtt.topic_len,mqtt.ver,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id,Attack_label,Attack_type
 2021 20:51:20.048006000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4217659978.0,22251.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,0,0,59.0,52699.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 19:33:30.441954000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,1879.0,4274202189.0,55462.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080ae7ed26f47b6217a5,0,87.0,51390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 19:29:40.598595000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">\n<html><head>\n<title>404 Not Found</title>\n</head><body>\n<h1>Not Found</h1>\n<p>The requested URL was not found on this server.</p>\n<hr>\n<address>Apache/2.4.38 (Raspbian) Server at 192.168.0.128 Port 80</address>\n</body></html>\n",277.0,0,0,0,0,0,1.0,0.0,3838.0,3721991483.0,47860.0,0.0,0.0,0.0,0.0,48956.0,24.0,1.0,495.0,0101080a493bf5963fbac8c7,485454502f312e3120343034204e6f7420466f756e640d0a446174653a204d6f6e2c2030362044656320323032312031383a32393a343020474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a436f6e74656e742d4c656e6774683a203237370d0a4b6565702d416c6976653a2074696d656f75743d352c206d61783d38370d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d69736f2d383835392d310d0a0d0a3c21444f43545950452048544d4c205055424c494320222d2f2f494554462f2f4454442048544d4c20322e302f2f454e223e0a3c68746d6c3e3c686561643e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c2f686561643e3c626f64793e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e2074686973207365727665722e3c2f703e0a3c68723e0a3c616464726573733e4170616368652f322e342e33382028526173706269616e2920536572766572206174203139322e3136382e302e31323820506f72742038303c2f616464726573733e0a3c2f626f64793e3c2f68746d6c3e0a,6437.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 23:16:01.382449000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GET,0.0,http://192.168.0.128/DVWA/hackable/uploads/hack.php,HTTP/1.1,0.0,0.0,1.0,2096721909.0,51959.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,107.0,0101080a408a01cd4a0b2cc2,474554202f445657412f6861636b61626c652f75706c6f6164732f6861636b2e70687020485454502f312e310d0a486f73743a203139322e3136382e302e3132380d0a557365722d4167656e743a206375726c2f372e37392e310d0a4163636570743a202a2f2a0d0a0d0a,1.0,34452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 17:21:06.909181000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1722632955.0,17011.0,1.0,0.0,0.0,0.0,56022.0,17.0,1.0,0.0,0,0,5.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 20:37:20.425233000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110689.0,2693165946.0,63916.0,0.0,0.0,0.0,0.0,60210.0,16.0,1.0,0.0,0101080a3dea881e2b80774a,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 11:36:07.721372000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,1.0,3560320965.0,26263.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,304.0,0101080a0aa513b51dd56a2a,474554202f20485454502f312e310d0a486f73743a203139322e3136382e302e3132380d0a557365722d4167656e743a204f706572612f392e383020284d6163696e746f73683b20496e74656c204d6163204f5320582031302e372e303b20553b2045646974696f6e204d616341707053746f72653b20656e29204d6f7a696c6c612f352e3020284d6163696e746f73683b20496e74656c204d6163204f53205829204170706c655765624b69742f3533342e333420284b48544d4c2c6c696b65204765636b6f29205068616e746f6d4a532f312e392e302028646576656c6f706d656e7429205361666172692f3533342e33340d0a526566657265723a2054455354494e475f505552504f5345535f4f4e4c590d0a582d5a52506b423076765a7a6c4d6b6c6d715a39343a20790d0a,1.0,56486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 23:10:31.194201000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,61243.0,0.0,0.0,1.0,0.0,3333.0,2.0,0.0,0.0,020405b40402080a4a0622f90000000001030307,0,0.0,46750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 21:38:59.619369000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1.0,3073749098.0,37492.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a9b21c6d39eaf597c,0,1.0,41190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
145.207.220.197,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25381.0,0.0,916331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 16:26:31.891328000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336945.0,266102766.0,55090.0,0.0,0.0,0.0,0.0,35306.0,16.0,1.0,0.0,0101080a068330c9de437dcf,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 21:36:22.225974000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,id=4%27%29%20WAITFOR%20DELAY%20%270%3A0%3A5%27%20AND%20%28%27jnmD%27%3D%27jnmD&Submit=Submitid=55,GET,0.0,http://192.168.0.128/DVWA/vulnerabilities/sqli_blind/?id=4%27%29%20WAITFOR%20DELAY%20%270%3A0%3A5%27%20AND%20%28%27jnmD%27%3D%27jnmD&Submit=Submitid=55,HTTP/1.1,0.0,0.0,1.0,434149543.0,21311.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,359.0,0101080a9b1f5fea9eacf2b5,474554202f445657412f76756c6e65726162696c69746965732f73716c695f626c696e642f3f69643d3425323725323925323057414954464f5225323044454c4159253230253237302533413025334135253237253230414e442532302532382532376a6e6d442532372533442532376a6e6d44265375626d69743d5375626d697469643d353520485454502f312e310d0a43616368652d436f6e74726f6c3a206e6f2d63616368650d0a436f6f6b69653a20e2809d5048505345535349443d356d7475633166316d616a6a696d7234756a73706762383368340d0a557365722d4167656e743a2073716c6d61702f312e352e3823737461626c652028687474703a2f2f73716c6d61702e6f7267290d0a486f73743a203139322e3136382e302e3132380d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c6465666c6174650d0a436f6e6e656374696f6e3a20636c6f73650d0a0d0a,1.0,38618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 19:38:24.138516000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,121.0,2833382185.0,61902.0,0.0,0.0,0.0,0.0,32798.0,16.0,1.0,0.0,0101080a9e40f1f49ab35f0a,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 23:12:03.351808000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,1.0,2222614094.0,11004.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a4086602d4a078af2,0,1.0,33002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 19:39:39.566444000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">\n<html><head>\n<title>404 Not Found</title>\n</head><body>\n<h1>Not Found</h1>\n<p>The requested URL was not found on this server.</p>\n<hr>\n<address>Apache/2.4.38 (Raspbian) Server at 192.168.0.128 Port 80</address>\n</body></html>\n",277.0,0,0,0,0,0,1.0,0.0,8868.0,1289441006.0,61716.0,0.0,0.0,0.0,0.0,50590.0,24.0,1.0,495.0,0101080a4945194d3fc3ecfa,485454502f312e3120343034204e6f7420466f756e640d0a446174653a204d6f6e2c2030362044656320323032312031383a33393a333920474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a436f6e74656e742d4c656e6774683a203237370d0a4b6565702d416c6976653a2074696d656f75743d352c206d61783d36380d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d69736f2d383835392d310d0a0d0a3c21444f43545950452048544d4c205055424c494320222d2f2f494554462f2f4454442048544d4c20322e302f2f454e223e0a3c68746d6c3e3c686561643e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c2f686561643e3c626f64793e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e2074686973207365727665722e3c2f703e0a3c68723e0a3c616464726573733e4170616368652f322e342e33382028526173706269616e2920536572766572206174203139322e3136382e302e31323820506f72742038303c2f616464726573733e0a3c2f626f64793e3c2f68746d6c3e0a,15842.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 23:21:37.515171000 ,106.27.167.174,192.168.0.128,0,0.0,0.0,0,32578.0,46641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 23:50:09.297399000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013966124.0,16135.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,320.0,0101080ac5e425078ec13f15,8721eb1ab1b9d125252fabe725c41fc8144a20f28721eb1b8721ea328721eb1a951ffc3ed747ddba69a29ce540fc5d2eadd24c18391fca9edcd2920e38c2e0418795fef78b20f3aeeaf89e327a2d6989adaf603c3b43a5d85499cc0541aea6abe9876030e28bf00023bc85064b3db1f85dabf27c686b91e4443113da6d62d508336ec92499bda17c9812dc510ba1f07c98ffe43297386598cf2c712df37662b8f06923ac43ce8106797a1f2a4e7030fd6ec317bd7224615ea469dc9b009987827794deb8332c16dd5e413cba29994d683f01248f06c4f6cf58729431f470d76e0e3f618585ac802fb1e3218f7999290db3a216792c1214659f7551cf2f520fdbacdd65531bd484d5c14df96b5b7909b3194ceb4fefe730cc8f6364c4950571682e743597fbb68e47cade908ba4116ee500994ea18f34a4ece2bf84890bc7da85,848321.0,47924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 21:42:56.656646000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3644478794.0,64632.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,41.0,0,3027001854656d70657261747572655f616e645f48756d696469747932342e35382037362e32340d0a,15.0,56467.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,39.0,0.0,32342e35382037362e32340d0a,3.0,0.0,0,Temperature_and_Humidity,24.0,0.0,0.0,0.0,0.0,0,Normal
 2021 11:36:25.999598000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,545.0,580883926.0,54460.0,0.0,0.0,0.0,0.0,56078.0,16.0,1.0,0.0,0101080a1dd5bbdd0aa55b09,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 23:19:37.793985000 ,249.75.231.112,192.168.0.128,0,0.0,0.0,0,534.0,58030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 18:57:34.067223000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">\n<html><head>\n<title>404 Not Found</title>\n</head><body>\n<h1>Not Found</h1>\n<p>The requested URL was not found on this server.</p>\n<hr>\n<address>Apache/2.4.38 (Raspbian) Server at 192.168.0.128 Port 80</address>\n</body></html>\n",277.0,0.0,0,0,0,0,1.0,0.0,103.0,3883731743.0,30023.0,0.0,0.0,0.0,0.0,60258.0,24.0,1.0,440.0,0101080a9e1b8f5d9a8dfc96,485454502f312e3120343034204e6f7420466f756e640d0a446174653a204d6f6e2c203239204e6f7620323032312031373a35373a333420474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a436f6e74656e742d4c656e6774683a203237370d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d69736f2d383835392d310d0a0d0a3c21444f43545950452048544d4c205055424c494320222d2f2f494554462f2f4454442048544d4c20322e302f2f454e223e0a3c68746d6c3e3c686561643e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c2f686561643e3c626f64793e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e2074686973207365727665722e3c2f703e0a3c68723e0a3c616464726573733e4170616368652f322e342e33382028526173706269616e2920536572766572206174203139322e3136382e302e31323820506f72742038303c2f616464726573733e0a3c2f626f64793e3c2f68746d6c3e0a,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 20:48:01.966979000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2213215181.0,11816.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,208.0,0101080a2b8a415f3df4504d,91547af3de9cb0a22b503f0d10d483d4f5d009af91547af291547a4b91547af36a1a8c34816a18c90c9045974867618ebbd8cf53f45909d59b0647e0e72d7ff76c1ddcb6f954a5903f975234daf0d42c2ba902d7f7e6ee125aa3c20d1887b3752d57844fdff7ed74408e10724fcf4b3bce4b7437261977b5293270acc2372adb58ee30651ecb4daece8e270f863c1481952eceaef74ed294cefae8d05e978bec3f516de35ea3c3fd7d492d9371977affbf44a4bee388ccee6e750ea8f1358944066647c8eb07852b745b3a00a2b505b6,1586193.0,60210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 19:47:21.032078000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32288073.0,40395.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,41.0,0,3027001854656d70657261747572655f616e645f48756d696469747932342e36302037362e32380d0a,15.0,65060.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,39.0,0.0,32342e36302037362e32380d0a,3.0,0.0,0,Temperature_and_Humidity,24.0,0.0,0.0,0.0,0.0,0,Normal
 2021 23:43:22.404224000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755393.0,2398669785.0,21626.0,0.0,0.0,0.0,0.0,47924.0,16.0,1.0,0.0,0101080a8ebb0b95c5ddef85,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 19:27:15.004375000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,262.0,3027944313.0,29628.0,0.0,0.0,0.0,0.0,46256.0,16.0,1.0,0.0,0101080a7b5c5d28e7e76bb1,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 00:08:53.697111000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013966124.0,31467.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,320.0,0101080ac5f54d378ed26783,a271be5a94e98465007ffea700944a88311a75b2a271be5ba271bf72a271be5a02180f2bc8e091cb1e4708ebf99810fe8baabb8c05952026b319173c1de3512058a3cfb1b014e2f0c0f22480709b4daeeca7e7cf8016b4e308459e1414f3a803803125b1331ee9ded65c6188fbbfc15e98f53d140628ad6c7c68b479a61a23e10f818f494f3316313cedd89f0d3bd56cf4ed5cf385e5e089e30947707da1c359c63c2ef5b42c76217626ae9b9aa627f140835cdfd6ddd1c30d62aca92be686ff52a30bb3a6814e8a7521322d60b0b4eef8a21e86475fbc4c80faebefe948d78a49822432fd9c7fade447b33dabd4fe524c9c2a66534d12e53a379739e2f304ee634f542d7126bfb7cfcadf58f310477cb6e97607d4650b6ead1b5ec58eb509330f00bbf4f25b8f21b97d49bce82f3529bdb05f5fe1bf4c9ae0d49c03941d9d54,1106785.0,47924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 12:58:30.966072000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,904723402.0,7759.0,0.0,0.0,0.0,0.0,53221.0,16.0,1.0,0.0,0,0,6.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 23:11:44.263247000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,150.0,2931826227.0,22994.0,1.0,0.0,0.0,0.0,80.0,17.0,1.0,0.0,0101080a408615a24a07405d,0,108.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 11:36:43.179223000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,3770.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,020405b40402080a0aa59e4f0000000001030307,0,0.0,35048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 11:37:17.045031000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,412.0,1768321147.0,55567.0,0.0,0.0,0.0,0.0,37462.0,16.0,1.0,0.0,0101080a1dd683420aa62246,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 18:28:29.457727000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,591000972.0,57175.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,0,0,1.0,58148.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 21:43:02.754692000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1.0,1507923068.0,52262.0,0.0,0.0,0.0,1.0,45174.0,18.0,1.0,0.0,020405b40402080a9eb30f4c9b257c7501030307,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 23:32:34.245557000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606481.0,2398520873.0,25068.0,0.0,0.0,0.0,0.0,47924.0,16.0,1.0,0.0,0101080a8eb127c2c5d40bac,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 23:21:00.499239000 ,54.174.160.164,192.168.0.128,0,0.0,0.0,0,35866.0,56868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
